company_number,company_name,organisation_type,organisation_code,registration_date,foundation_date,industry_code,industry_description,employees,website,email,phone,street,postal_code,city,municipality,country,country_code,bankrupt,under_liquidation,source,source_url,evidence_company_number,retrieved_at
811900982,BOMER SNORRES AS,Aksjeselskap,AS,2013-05-22,2013-04-18,68.320,Eiendomsforvaltning på oppdrag,,,,,"c/o BoMer AS, Observatoriegata 10",0254,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811900982,811900982,2026-09-18T10:30:27.942086+00:00
811901792,VINDAFJORDBONDEN AS,Aksjeselskap,AS,2013-05-07,2013-03-23,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,frank@vinnarskalle.no,,"Medvindbygget, Haukelivegen 367",5574,SKJOLD,VINDAFJORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811901792,811901792,2026-09-18T10:30:27.942089+00:00
811902632,COWBOYS AND ANGELS AS,Aksjeselskap,AS,2013-05-04,2013-03-14,96.210,Frisering og barbering,6,,lerone@live.no,,Thaulowkaia 4,7042,TRONDHEIM,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811902632,811902632,2026-09-18T10:30:27.942092+00:00
811903132,TYSNES NÆRING AS,Aksjeselskap,AS,2013-05-06,2013-03-19,68.200,Utleie av egen eller leid fast eiendom,,,,,Våge,5680,TYSNES,TYSNES,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811903132,811903132,2026-09-18T10:30:27.942095+00:00
811903922,ECONOMICA AS,Aksjeselskap,AS,2013-05-13,2013-04-11,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,www.economica.no,eva.monica@economica.no,,Biskop Bangs gate 11,8622,MO I RANA,RANA,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811903922,811903922,2026-09-18T10:30:27.942098+00:00
811904112,BERGEN SPRAYTAN AS,Aksjeselskap,AS,2013-05-06,2013-04-16,96.230,"Aktiviteter i dagspa, badstue og dampbad",,,bergenspraytan@gmail.com,,Olsvikmarken 106,5183,OLSVIK,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811904112,811904112,2026-09-18T10:30:27.942100+00:00
811906042,DRØMMEHAGEN BYREMO AS,Aksjeselskap,AS,2013-05-07,2013-04-18,47.761,"Detaljhandel med blomster, planter, gjødsel og plantevernmidler",11,,,,Audnedalsveien 4334,4529,BYREMO,LYNGDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811906042,811906042,2026-09-18T10:30:27.942103+00:00
811910732,GABRIELSEN & OLSEN EIENDOM AS,Aksjeselskap,AS,1995-02-19,1962-05-03,33.140,Reparasjon og vedlikehold av elektrisk utstyr,,,bea@nemas.no,,Professor Birkelands vei 24C,1081,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811910732,811910732,2026-09-18T10:30:27.942105+00:00
811923532,HÆGLAND & SVANBERG AS,Aksjeselskap,AS,2013-05-08,2013-05-01,69.202,Regnskapsføring og bokføring,,www.hasv.no,post@hasv.no,,Henrik Ibsens gate 90,0255,OSLO,OSLO,Norge,NO,True,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811923532,811923532,2026-09-18T10:30:27.942108+00:00
811924962,SPECTOR AS,Aksjeselskap,AS,2013-05-13,2013-04-24,68.120,Utvikling og salg av byggeprosjekter,,,,,Valberget 17,4006,STAVANGER,STAVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811924962,811924962,2026-09-18T10:30:27.942110+00:00
811925292,LILLE FLATLAND AS,Aksjeselskap,AS,2013-05-08,2013-04-11,90.209,Annen utøvende kunstnerisk virksomhet og underholdningsvirksomhet ikke nevnt annet sted,,,mb@bakertilly.no,,Aspehaugveien 3C,0376,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811925292,811925292,2026-09-18T10:30:27.942113+00:00
811928682,KEBAKS AS,Aksjeselskap,AS,2013-05-11,2013-05-05,64.323,Andre egeninvesteringsselskaper,,,,,Ramstadåsveien 3,1363,HØVIK,BÆRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811928682,811928682,2026-09-18T10:30:27.942115+00:00
811932892,SALTENS DAMP EIENDOM AS,Aksjeselskap,AS,2013-05-16,2013-02-25,68.200,Utleie av egen eller leid fast eiendom,,,,,"C/O Acea Properties AS, Sjøgata 3",8006,BODØ,BODØ,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811932892,811932892,2026-09-18T10:30:27.942118+00:00
811934232,HOTEL AAK AS,Aksjeselskap,AS,2013-05-13,2013-04-15,55.100,Drift av hoteller,22,hotelaak.no,,,Romsdalsvegen 9842,6300,ÅNDALSNES,RAUMA,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811934232,811934232,2026-09-18T10:30:27.942120+00:00
811936642,BURRE INVEST AS,Aksjeselskap,AS,2013-05-14,2013-03-12,64.323,Andre egeninvesteringsselskaper,,,,,"c/o Nils Helge Aarrestad, Nedre Rishagen 5",4321,SANDNES,SANDNES,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811936642,811936642,2026-09-18T10:30:27.942123+00:00
811938432,TONAPP AS,Aksjeselskap,AS,2013-05-13,2013-04-24,63.100,"Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester",,,,,"v/Jon-Morten Stenvik, Spildra",8150,ØRNES,MELØY,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811938432,811938432,2026-09-18T10:30:27.942126+00:00
811939412,ARKHEN AS,Aksjeselskap,AS,2013-06-24,2013-04-25,41.000,Oppføring av bygninger,,,arne@psv.no,,Storebotn Næringspark 55E,5309,KLEPPESTØ,ASKØY,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811939412,811939412,2026-09-18T10:30:27.942129+00:00
811941492,MIN KOMPETANSE AS,Aksjeselskap,AS,2013-05-14,2013-04-30,62.100,Dataprogrammeringstjenester,,,safir@safir.no,91 00 86 50,"c/o Safir Web AS, Hanserudvegen 5",2770,JAREN,GRAN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811941492,811941492,2026-09-18T10:30:27.942131+00:00
811941662,TOM HILDE AS,Aksjeselskap,AS,2013-05-14,2013-04-30,93.190,Sportsaktiviteter ikke nevnt annet sted,,,,,Gulleråsveien 30D,0779,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811941662,811941662,2026-09-18T10:30:27.942135+00:00
811943592,ONEPOINT3 HOLDING AS,Aksjeselskap,AS,2013-05-14,2013-04-24,64.323,Andre egeninvesteringsselskaper,,,,,Kaasbøls vei 3,6510,KRISTIANSUND N,KRISTIANSUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811943592,811943592,2026-09-18T10:30:27.942137+00:00
811948772,STORHAMAR ELEKTRO AS,Aksjeselskap,AS,2013-06-05,2013-02-25,43.210,Elektrisk installasjonsarbeid,25,storhamarelektro.no,post.se@eet.as,62 55 55 60,Løvstadvegen 7,2312,OTTESTAD,STANGE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811948772,811948772,2026-09-18T10:30:27.942140+00:00
811948942,FRANK EIENDOMSUTVIKLING AS,Aksjeselskap,AS,2013-06-19,2013-04-30,68.110,Kjøp og salg av egen fast eiendom,,,,,Gamnes,9130,HANSNES,KARLSØY,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811948942,811948942,2026-09-18T10:30:27.942143+00:00
811952672,BJØRN BREISTEIN AS,Aksjeselskap,AS,2013-05-16,2013-04-22,00.000,Uoppgitt,,,,,Øyjordslien 24,5038,BERGEN,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811952672,811952672,2026-09-18T10:30:27.942145+00:00
811954632,SUNDBOM AS,Aksjeselskap,AS,2013-05-16,2013-05-08,68.200,Utleie av egen eller leid fast eiendom,,,gislebendiksen@yahoo.no,,Ullern Gårds vei 19,0382,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811954632,811954632,2026-09-18T10:30:27.942148+00:00
811955922,FORPLEININGSKOMPANIET AS,Aksjeselskap,AS,2013-05-16,2013-04-09,56.210,Catering for arrangementer,,,,,Hagestien 3,2321,HAMAR,HAMAR,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811955922,811955922,2026-09-18T10:30:27.942150+00:00
811956732,RØKENES GÅRD & GJESTEHUS AS,Aksjeselskap,AS,2013-05-16,2013-04-26,56.110,Drift av restauranter,16,roekenesgaard.no,rgaard@online.no,77 05 84 44,Røkenes Gård,9402,HARSTAD,HARSTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811956732,811956732,2026-09-18T10:30:27.942152+00:00
811962082,NORDOME HOLDING AS,Aksjeselskap,AS,2013-05-21,2013-04-16,68.110,Kjøp og salg av egen fast eiendom,,,,,Frøyas gate 15,0273,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811962082,811962082,2026-09-18T10:30:27.942155+00:00
811964042,WEBFOKUS AS,Aksjeselskap,AS,2013-05-22,2013-02-28,63.910,Drift av søkemotorer,,,,,St. Jørgens vei 8,0662,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811964042,811964042,2026-09-18T10:30:27.942157+00:00
811964352,FISKETORGET I OSLO AS,Aksjeselskap,AS,2013-12-10,2013-11-04,47.230,"Detaljhandel med fisk, skalldyr og bløtdyr",,,,,"c/o Malling & Co Forvaltning AS, Dronning Mauds gate 15",0250,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811964352,811964352,2026-09-18T10:30:27.942160+00:00
811969672,DIRDALHALLEN AS,Aksjeselskap,AS,2013-05-22,2013-04-01,68.200,Utleie av egen eller leid fast eiendom,,,dirdalhallen@gmail.com,,c/o Dirdal skole,4335,DIRDAL,GJESDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811969672,811969672,2026-09-18T10:30:27.942162+00:00
811974242,BRAUTE HOLDING AS,Aksjeselskap,AS,2013-05-23,2013-05-07,43.340,Maler- og glassarbeid,,,jostein@braute.no,,"c/o Malermester Braute AS, Elling O. Wallbøes veg 13",6240,ØRSKOG,ÅLESUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811974242,811974242,2026-09-18T10:30:27.942164+00:00
811975672,ÅRABROTSVEIEN 19 D AS,Aksjeselskap,AS,2013-06-22,2013-04-22,68.200,Utleie av egen eller leid fast eiendom,,,post@froylandelektro.no,,Årabrotsvegen 19D,5515,HAUGESUND,HAUGESUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811975672,811975672,2026-09-18T10:30:27.942167+00:00
811978892,RISK MANAGEMENT CONSULTANTS AS,Aksjeselskap,AS,2013-05-23,2013-05-06,71.129,Annen teknisk konsulentvirksomhet,,www.rmc.no,post@rmc.no,,Mortens vei 8B,3114,TØNSBERG,TØNSBERG,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811978892,811978892,2026-09-18T10:30:27.942169+00:00
811981842,IMPRESITIVE AS,Aksjeselskap,AS,2013-05-25,2013-05-10,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Tanumveien 178,1339,VØYENENGA,BÆRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811981842,811981842,2026-09-18T10:30:27.942172+00:00
811982172,BYGGMESTER HELGE KVALE AS,Aksjeselskap,AS,2013-06-15,2013-04-25,41.000,Oppføring av bygninger,,,,,Ivar Åsens veg 60,4250,KOPERVIK,KARMØY,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811982172,811982172,2026-09-18T10:30:27.942175+00:00
811984892,DAL UTVIKLING AS,Aksjeselskap,AS,2013-05-27,2013-04-15,68.200,Utleie av egen eller leid fast eiendom,,,,,Trondheimsvegen - Jessheim 55,2050,JESSHEIM,ULLENSAKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811984892,811984892,2026-09-18T10:30:27.942178+00:00
811987832,EIGEBAKKEN II AS,Aksjeselskap,AS,2013-05-27,2013-05-12,68.120,Utvikling og salg av byggeprosjekter,,,,,Torsvik,4637,KRISTIANSAND S,KRISTIANSAND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811987832,811987832,2026-09-18T10:30:27.942180+00:00
811987972,SØRESTRANDA EIENDOM AS,Aksjeselskap,AS,2013-05-27,2013-05-03,68.110,Kjøp og salg av egen fast eiendom,,,,,Sørestrandvegen 605,6222,IKORNNES,SYKKYLVEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811987972,811987972,2026-09-18T10:30:27.942183+00:00
811988022,SUKKE GARTNERI AS,Aksjeselskap,AS,2013-05-27,2013-05-01,01.190,Dyrking av ettårige vekster ellers,,,sukke-ga@online.no,,Møllaveien 7,3158,ANDEBU,SANDEFJORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811988022,811988022,2026-09-18T10:30:27.942185+00:00
811989142,VARDHEIVEGEN 52 AS,Aksjeselskap,AS,2013-06-01,2013-05-06,68.200,Utleie av egen eller leid fast eiendom,,,,,Vardheivegen 52,4340,BRYNE,TIME,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811989142,811989142,2026-09-18T10:30:27.942188+00:00
811989592,FREYJA INVEST AS,Aksjeselskap,AS,2013-05-30,2013-04-12,71.129,Annen teknisk konsulentvirksomhet,,,,,"v/ Lars Jørgen Kopperud, Festelia 13",1525,MOSS,MOSS,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811989592,811989592,2026-09-18T10:30:27.942190+00:00
811990752,IMO CONSULTING AS,Aksjeselskap,AS,2013-05-27,2013-05-02,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,Tomasjordnes 43,9024,TOMASJORD,TROMSØ,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811990752,811990752,2026-09-18T10:30:27.942193+00:00
811990892,BEKKESTUA KJØKKENSTUDIO AS,Aksjeselskap,AS,2013-05-27,2013-05-07,47.559,Detaljhandel med innredningsartikler ikke nevnt annet sted,5,,,,Gamle Ringeriksvei 32,1357,BEKKESTUA,BÆRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811990892,811990892,2026-09-18T10:30:27.942195+00:00
811991562,CB CONSULTING AS,Aksjeselskap,AS,1995-02-19,1981-05-20,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,aashenrik@hotmail.com,22 97 04 00,Åsveien 67,1900,FETSUND,LILLESTRØM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811991562,811991562,2026-09-18T10:30:27.942198+00:00
811992062,STIGEN AS,Aksjeselskap,AS,2013-05-28,2013-04-09,68.120,Utvikling og salg av byggeprosjekter,,,,,Kjærstadsletta 107,2034,HOLTER,NANNESTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811992062,811992062,2026-09-18T10:30:27.942200+00:00
811992372,TOROLF STORSVEENS VEG 16-18 AS,Aksjeselskap,AS,2013-06-04,2013-02-25,68.200,Utleie av egen eller leid fast eiendom,,,,62 54 32 00,Haakon den godes vei 14,0373,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811992372,811992372,2026-09-18T10:30:27.942203+00:00
811992712,VILLANGER TRAFIKKSKOLE AS,Aksjeselskap,AS,2013-05-29,2013-05-13,85.531,Undervisning ved godkjente trafikkskoler,17,,villanger@hotmail.no,,Kvernhushaugane 12,5914,ISDALSTØ,ALVER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811992712,811992712,2026-09-18T10:30:27.942205+00:00
811992992,OPPERUD BOLIGUTVIKLING AS,Aksjeselskap,AS,2013-05-27,2013-05-10,68.120,Utvikling og salg av byggeprosjekter,,,,,Vestsidevegen 3,2090,HURDAL,HURDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811992992,811992992,2026-09-18T10:30:27.942208+00:00
811993352,ENEXCELL AS,Aksjeselskap,AS,2013-05-27,2013-04-24,43.210,Elektrisk installasjonsarbeid,,www.enexcell.no,post@enexcell.no,,Røyskattvegen 9,2022,GJERDRUM,GJERDRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811993352,811993352,2026-09-18T10:30:27.942212+00:00
811994782,RAVNURA AS,Aksjeselskap,AS,2013-05-29,2013-05-21,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,Oscar Mathisens gate 32,4021,STAVANGER,STAVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811994782,811994782,2026-09-18T10:30:27.942221+00:00
811994812,URMAKER CHRISTENSEN AS,Aksjeselskap,AS,2013-05-28,2013-04-15,47.770,"Detaljhandel med ur, klokker og smykker",13,,,,Stortingsgata 8,0161,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811994812,811994812,2026-09-18T10:30:27.942225+00:00
811995452,TERTNESÅSEN AS,Aksjeselskap,AS,2013-05-28,2013-04-29,68.110,Kjøp og salg av egen fast eiendom,,,,,Tertnesåsen 5,5113,TERTNES,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811995452,811995452,2026-09-18T10:30:27.942228+00:00
811997102,TALI AS,Aksjeselskap,AS,2013-05-28,2013-05-05,47.631,Detaljhandel med sportsvarer,,,linn@barrysbootcamp.com,93 69 18 33,Ekerdalen 11G,5251,SØREIDGREND,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811997102,811997102,2026-09-18T10:30:27.942230+00:00
811997862,RVT REGNSKAP AS,Aksjeselskap,AS,2013-11-30,2013-10-30,69.202,Regnskapsføring og bokføring,,,post@rvtregnskap.no,,Eikengstubben 18,3404,LIER,LIER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811997862,811997862,2026-09-18T10:30:27.942234+00:00
811998052,HAMREVANN INVEST AS,Aksjeselskap,AS,2013-05-28,2013-05-01,68.110,Kjøp og salg av egen fast eiendom,,,,,Rudssletta 42,1351,RUD,BÆRUM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811998052,811998052,2026-09-18T10:30:27.942236+00:00
811998222,RAYMOND ARONSEN TRANSPORT & GRAVING AS,Aksjeselskap,AS,2013-06-15,2013-05-27,43.120,Grunnarbeid,,,,,Jomås,4820,FROLAND,FROLAND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811998222,811998222,2026-09-18T10:30:27.942239+00:00
811998532,JAHEMA AS,Aksjeselskap,AS,2013-07-18,2013-03-11,68.110,Kjøp og salg av egen fast eiendom,,,,,Grønliveien 8,1708,SARPSBORG,SARPSBORG,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811998532,811998532,2026-09-18T10:30:27.942242+00:00
811998672,HSH INVEST AS,Aksjeselskap,AS,2013-05-28,2013-05-06,68.200,Utleie av egen eller leid fast eiendom,,,,,Monssvelia 10,2825,GJØVIK,GJØVIK,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811998672,811998672,2026-09-18T10:30:27.942244+00:00
811998702,SPIRIT FRISØR AS,Aksjeselskap,AS,2013-05-29,2013-05-15,96.210,Frisering og barbering,5,,,,Tverråvegen 4,5430,BREMNES,BØMLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811998702,811998702,2026-09-18T10:30:27.942288+00:00
811999032,KLINIKK RØA AS,Aksjeselskap,AS,2013-06-04,2013-04-22,86.993,Andre helsetjenester ellers,,www.klinikkroa.no,post@klinikkroa.no,,"Samfunnshus Vest, Tore Hals Mejdells vei 8",0751,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811999032,811999032,2026-09-18T10:30:27.942291+00:00
812001442,HANKO BYGGETJENESTER AS,Aksjeselskap,AS,2013-06-27,2013-04-01,43.340,Maler- og glassarbeid,,,,,Geitmyrsveien 7,0171,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812001442,812001442,2026-09-18T10:30:27.942294+00:00
812004352,SAKURA SUSHI TAKE AWAY AS,Aksjeselskap,AS,2013-07-01,2013-05-16,56.210,Catering for arrangementer,,,,,Storgata 11,1771,HALDEN,HALDEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812004352,812004352,2026-09-18T10:30:27.942297+00:00
812005022,ELEKTRO - PARTNER AS,Aksjeselskap,AS,2013-05-29,2013-04-11,43.210,Elektrisk installasjonsarbeid,5,,,,Nesbruveien 75,1394,NESBRU,ASKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812005022,812005022,2026-09-18T10:30:27.942299+00:00
812010492,CONTADOR HOLDING AS,Aksjeselskap,AS,2013-06-01,2013-05-05,64.323,Andre egeninvesteringsselskaper,,,,,Frysjaveien 33D,0884,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812010492,812010492,2026-09-18T10:30:27.942302+00:00
812011502,TORODDS AS,Aksjeselskap,AS,2013-06-01,2013-04-21,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Fosbyløkka 8A,1743,KLAVESTADHAUGEN,SARPSBORG,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812011502,812011502,2026-09-18T10:30:27.942304+00:00
812013742,INGENIØR HANS BECKER AS,Aksjeselskap,AS,1995-02-19,1979-05-03,43.210,Elektrisk installasjonsarbeid,34,,,22 78 78 40,Pottemakerveien 6B,0954,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812013742,812013742,2026-09-18T10:30:27.942308+00:00
812014242,BMJ EIENDOM AS,Aksjeselskap,AS,2013-06-01,2013-05-16,68.200,Utleie av egen eller leid fast eiendom,,,,,Krabberødstrand 93,3960,STATHELLE,BAMBLE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/812014242,812014242,2026-09-18T10:30:27.942310+00:00
